0.7	1.0010099999999056	Cough1
1.0360110000000986	1.323021000000108	Cough2
1.3580220000000736	1.6240310000000135	Cough3
2.61806500000007	2.933075999999983	Cough4
2.961077000000114	3.276088000000027	Cough5
3.276088000000027	3.6191000000000715	Cough6
4.5781329999999345	5.264155999999912	Cough7
5.327158000000009	5.635169000000087	Cough8
6.825209999999925	7.182222000000093	Cough9
7.182222000000093	7.567234999999937	Cough10
7.61623699999991	7.952248000000009	Cough11
9.15629000000008	9.520302000000083	Cough12
9.520302000000083	9.905314999999927	Cough13
9.933316000000058	10.33232999999991	Cough14
