0.7	1.6002559999999988	Inhale1
0.7	2.692676000000003	Wheeze1
1.6002559999999988	2.692676000000003	Exhale1
2.8640890000000043	3.814590000000007	Inhale2
2.8640890000000043	4.856765000000007	Wheeze2
3.814590000000007	4.856765000000007	Exhale2
5.135310999999999	5.997404	Inhale3
5.135310999999999	7.213693000000004	Wheeze3
5.997404	7.213693000000004	Exhale3
7.320826000000008	8.180216999999995	Inhale4
7.320826000000008	9.420634000000003	Wheeze4
8.180216999999995	9.420634000000003	Exhale4
9.549193999999996	10.536394999999995	Inhale5
9.549193999999996	11.691855999999998	Wheeze5
10.536394999999995	11.691855999999998	Exhale5
