0.7	2.2698119999999564	Inhale
0.7	5.7716549999999645	Wheeze1
2.392452000000003	5.7716549999999645	Exhale
17.876642000000015	19.398575000000005	Inhale
17.876642000000015	24.000904999999943	Wheeze2
19.398575000000005	24.000904999999943	Exhale
24.814283999999997	26.164231999999924	Inhale
24.814283999999997	30.747162999999954	Wheeze3
26.164231999999924	30.747162999999954	Exhale
32.51745799999999	33.93145199999999	Inhale
32.51745799999999	38.40249100000001	Wheeze4
34.054091999999926	38.42826299999997	Exhale
39.55079099999996	40.26786799999998	Inhale
39.55079099999996	45.81859099999993	Wheeze5
41.00371000000003	45.81859099999993	Exhale
