0.7	1.6108509999999991	Inhale1
0.7	2.413196	Wheeze1
1.6108509999999991	2.413196	Exhale1
2.413196	3.245338000000001	Inhale2
2.413196	3.943303000000001	Wheeze2
3.245338000000001	3.943303000000001	Exhale2
3.943303000000001	4.815832000000001	Inhale3
3.943303000000001	5.414559999999999	Wheeze3
4.815832000000001	5.414559999999999	Exhale3
5.447253999999998	6.274338000000001	Inhale4
5.447253999999998	6.977360999999999	Wheeze4
6.274338000000001	6.977360999999999	Exhale4
6.977360999999999	7.812836000000002	Inhale5
6.977360999999999	8.226294	Wheeze5
7.812836000000002	8.226294	Exhale5
