0.7	1.5338360000000193	Inhale1
0.7	3.274689000000035	Wheeze1
1.5338360000000193	3.274689000000035	Exhale1
3.274689000000035	4.394326000000047	Inhale2
3.274689000000035	5.708299999999963	Wheeze2
4.394326000000047	5.708299999999963	Exhale2
6.0080929999999855	6.770844999999963	Inhale3
6.0080929999999855	8.194815000000016	Wheeze3
6.770844999999963	8.194815000000016	Exhale3
8.282989999999995	9.10763400000003	Inhale4
8.282989999999995	10.328634000000033	Wheeze4
9.10763400000003	10.328634000000033	Exhale4
10.487347000000067	11.36135399999996	Inhale5
10.487347000000067	12.674069999999983	Wheeze5
11.36135399999996	12.674069999999983	Exhale5
