0.7	1.4882949999999908	Inhale
1.4882949999999908	2.5130779999999904	Exhale
2.5130779999999904	3.459031999999991	Inhale
3.459031999999991	4.621765999999991	Exhale
4.621765999999991	5.70567199999999	Inhale
5.70567199999999	6.691039999999998	Exhale
473.985462	475.273919	Inhale1
473.985462	476.45647499999995	Wheeze1
475.273919	476.38587399999994	Exhale1
476.38587399999994	477.62138099999993	Inhale2
476.38587399999994	479.54524100000003	Wheeze2
477.62138099999993	479.54524100000003	Exhale2
479.54524100000003	480.51776799999993	Inhale
480.51776799999993	481.53970100000004	Exhale
481.53970100000004	482.616356	Inhale3
481.53970100000004	483.904813	Wheeze3
482.616356	483.904813	Exhale3
483.904813	485.08736899999997	Inhale4
483.904813	486.28757499999995	Wheeze4
485.08736899999997	486.28757499999995	Exhale4
