0.7	1.8774399999999989	Inhale1
0.7	3.1882160000000015	Wheeze1
1.8774399999999989	3.1882160000000015	Exhale1
3.1882160000000015	4.303950999999999	Inhale2
3.1882160000000015	6.059234999999998	Wheeze2
4.303950999999999	6.059234999999998	Exhale2
6.059234999999998	6.944679000000002	Inhale3
6.059234999999998	9.092209	Wheeze3
6.944679000000002	9.092209	Exhale3
9.092209	10.006055	Inhale4
9.092209	12.257690999999998	Wheeze4
10.006055	12.257690999999998	Exhale4
12.257690999999998	13.036272	Inhale5
12.257690999999998	14.716460999999999	Wheeze5
13.036272	14.716460999999999	Exhale5
