0.7	1.9271049999999945	Inhale1
0.7	3.622042999999974	Wheeze1
2.5023099999999774	3.622042999999974	Exhale1
5.324650999999972	6.827855000000011	Inhale2
5.324650999999972	8.392412999999987	Wheeze2
7.157638999999972	8.392412999999987	Exhale2
10.394127999999977	11.406489999999973	Inhale3
10.394127999999977	12.902023999999994	Wheeze3
11.85131500000001	12.902023999999994	Exhale3
14.911408000000005	16.061819000000025	Inhale4
14.911408000000005	17.56502200000001	Wheeze4
16.29956999999997	17.56502200000001	Exhale4
18.638738999999998	19.896521000000018	Inhale5
18.638738999999998	21.008584999999993	Wheeze5
20.157281000000022	21.008584999999993	Exhale5
