0.7	1.755836	Inhale1
0.7	4.350174	Wheeze1
1.755836	4.350174	Exhale1
5.134509	6.582512	Inhale2
5.134509	8.99585	Wheeze2
6.582512	8.99585	Exhale2
9.508684	10.866187	Inhale3
9.508684	13.309691	Wheeze3
10.866187	13.309691	Exhale3
13.309691	14.908528	Inhale4
13.309691	17.110699	Wheeze4
14.908528	17.110699	Exhale4
17.291699	18.920702	Inhale5
17.291699	20.881539	Wheeze5
18.920702	20.881539	Exhale5
21.24354	22.359709	Inhale5
21.24354	24.169712	Wheeze5
22.359709	24.169712	Exhale5
24.320546	25.497048	Inhale5
24.320546	27.276885	Wheeze5
25.497048	27.276885	Exhale5
27.276885	28.423221	Inhale5
27.276885	29.841057	Wheeze5
28.423221	29.841057	Exhale5
29.99189	31.138226	Inhale5
29.99189	32.586229	Wheeze5
31.138226	32.586229	Exhale5
36.39046200000001	37.888940000000005	Inhale
37.888940000000005	40.004438	Exhale
40.004438	41.062187	Inhale
41.062187	42.516592	Exhale
42.516592	43.926925000000004	Inhale
43.926925000000004	45.667803000000006	Exhale
45.667803000000006	46.637407	Inhale
46.637407	47.98163	Exhale
47.98163	48.885124000000005	Inhale
48.885124000000005	50.493784000000005	Exhale
