0.7	2.2105479999999718	Inhale1
0.7	3.9627840000000107	Wheeze1
2.2105479999999718	3.9627840000000107	Exhale1
5.412910000000022	6.742192999999998	Inhale2
5.412910000000022	9.09864799999998	Wheeze2
6.742192999999998	9.09864799999998	Exhale2
9.94455499999999	11.152993999999989	Inhale3
9.94455499999999	14.053246000000012	Wheeze3
11.152993999999989	14.053246000000012	Exhale3
18.041093999999998	19.068266000000005	Inhale4
18.041093999999998	20.33712700000002	Wheeze4
19.068266000000005	20.33712700000002	Exhale4
